city,state,males,females,lat,lng,id,state name,Total
Griffin,GA,3,0,33.2467807,-84.2640904,13,Georgia,3
Grovetown,GA,1,0,33.4504157,-82.1981764,13,Georgia,1
Gwinnett,GA,3,1,33.9190653,-84.0167423,13,Georgia,4
Gwinnett County,GA,4,1,33.95775315,-84.0424256,13,Georgia,5
Hahira,GA,1,0,30.9913064,-83.3726575,13,Georgia,1
Hapeville,GA,2,0,33.660109,-84.4102046,13,Georgia,2
Hawkinsville,GA,1,1,32.2837731,-83.4721177,13,Georgia,2
Henry County,GA,2,0,33.472561,-84.11966891,13,Georgia,2
Homerville,GA,1,0,31.0365983,-82.7470849,13,Georgia,1
Houston County,GA,2,0,32.487669,-83.64493576,13,Georgia,2
Jefferson,GA,1,1,32.9140428,-82.3089137,13,Georgia,2
Jones County,GA,1,0,33.013691,-83.55754717,13,Georgia,1
Jonesboro,GA,1,0,33.5215013,-84.3538128,13,Georgia,1
LaFayette,GA,1,0,34.7048022,-85.2818998,13,Georgia,1
Lagrange,GA,1,0,33.036685,-85.03288152,13,Georgia,1
Lanier County,GA,1,0,31.017897,-83.07873125,13,Georgia,1
Laurens County,GA,1,1,32.431744,-82.9230608,13,Georgia,2
Leesburg,GA,1,0,32.5362511,-84.8957642,13,Georgia,1
Lilburn,GA,2,0,33.8901036,-84.1429719,13,Georgia,2
Lincoln County,GA,1,0,33.8108325,-82.45033516,13,Georgia,1
Lithonia,GA,3,0,33.7123305,-84.1051939,13,Georgia,3
Louisville,GA,1,0,33.0015407,-82.4112377,13,Georgia,1
Macon,GA,8,2,32.8406946,-83.6324022,13,Georgia,10
Marietta,GA,5,5,33.952602,-84.5499327,13,Georgia,10
McDonough,GA,2,0,33.4473361,-84.1468616,13,Georgia,2
Milledgeville,GA,2,1,33.0801429,-83.2320991,13,Georgia,3
Milton,GA,1,0,34.1321631,-84.300666,13,Georgia,1
Moultrie,GA,3,0,31.1811523,-83.7878809,13,Georgia,3
Norcross,GA,4,0,33.9412127,-84.2135309,13,Georgia,4
Paulding County,GA,1,0,33.928394,-84.88663164,13,Georgia,1
Perry,GA,1,1,32.4586695,-83.7319658,13,Georgia,2
Pickens County,GA,1,0,34.4685,-84.48652908,13,Georgia,1
Pike County,GA,1,0,33.0885545,-84.38285754,13,Georgia,1
Pooler,GA,1,0,32.114441,-81.21970752,13,Georgia,1
Quitman,GA,1,0,31.7943293,-84.9462146,13,Georgia,1
Richmond County,GA,2,0,33.277089,-81.8944597,13,Georgia,2
Richmond Hill,GA,1,1,31.9382652,-81.3034433,13,Georgia,2
Rincon,GA,1,0,32.2960289,-81.2353905,13,Georgia,1
Ringgold,GA,1,0,34.91591,-85.1091173,13,Georgia,1
Riverdale,GA,1,1,33.5726113,-84.4132594,13,Georgia,2
Roberta,GA,1,0,32.7219973,-84.0130926,13,Georgia,1
Rockdale County,GA,1,0,33.6564028,-84.01174753,13,Georgia,1
Rockmart,GA,1,0,34.0026005,-85.0416133,13,Georgia,1
Sandy Springs,GA,3,2,33.878567,-84.44331814,13,Georgia,5
Sardis,GA,1,0,32.975157,-81.757613,13,Georgia,1
Savannah,GA,16,3,32.017073,-81.29061601,13,Georgia,19
Smyrna,GA,2,1,33.8839926,-84.5143761,13,Georgia,3
Snellville,GA,1,0,33.857328,-84.0199108,13,Georgia,1
St Marys,GA,1,0,30.7480875,-81.52108673,13,Georgia,1
Statesboro,GA,1,0,32.420648,-81.775859,13,Georgia,1
Stockbridge,GA,2,0,33.5442781,-84.2338093,13,Georgia,2
Stone Mountain,GA,1,0,33.8081083,-84.1701957,13,Georgia,1
Taylor County,GA,1,0,32.559534,-84.24506146,13,Georgia,1
Thomasville,GA,1,0,30.8365815,-83.9787808,13,Georgia,1
Thunderbolt,GA,1,1,32.0335445,-81.0498342,13,Georgia,2
Tifton,GA,2,0,31.471498,-83.48387498,13,Georgia,2
Toccoa,GA,1,3,34.5773206,-83.3323851,13,Georgia,4
Valdosta,GA,1,0,30.8327022,-83.2784851,13,Georgia,1
Villa Rica,GA,2,0,33.732052,-84.9191081,13,Georgia,2
Walker County,GA,1,0,34.7857337,-85.32667629,13,Georgia,1
Warner Robins,GA,6,0,32.57958945,-83.66805713,13,Georgia,6
Waycross,GA,3,0,31.2135511,-82.3540178,13,Georgia,3
Winder,GA,1,0,33.991042,-83.71837301,13,Georgia,1
Woodstock,GA,2,0,34.1014873,-84.5193754,13,Georgia,2
Ashburn,GA,0,1,31.7060134,-83.653224,13,Georgia,1
Dawson,GA,0,1,34.4142624,-84.019254,13,Georgia,1
East Atlanta,GA,0,1,33.753401,-84.3895025,13,Georgia,1
Hinesville,GA,0,1,31.846877,-81.5959453,13,Georgia,1
Lawrenceville,GA,0,1,33.9562149,-83.9879625,13,Georgia,1
Newnan,GA,0,1,33.3806716,-84.7996573,13,Georgia,1
Union City,GA,0,1,33.5870558,-84.5424299,13,Georgia,1
Woodbury,GA,0,1,32.9837394,-84.5827031,13,Georgia,1
Adams County,CO,3,1,39.8714085,-104.2701374,08,Colorado,4
Alamosa,CO,2,0,37.467443,-105.8682961,08,Colorado,2
Aspen,CO,1,1,39.1984225,-106.8406174,08,Colorado,2
Aurora,CO,10,3,39.565936,-104.7443713,08,Colorado,13
Boulder,CO,3,0,40.0149856,-105.2705456,08,Colorado,3
Cedaredge,CO,1,0,38.9016487,-107.926454,08,Colorado,1
Clifton,CO,1,0,39.080548,-108.479504,08,Colorado,1
Colorado Springs,CO,22,4,38.8338816,-104.8213634,08,Colorado,26
Crawford,CO,1,0,38.7038767,-107.6089466,08,Colorado,1
Denver,CO,20,8,39.7391536,-104.9847034,08,Colorado,28
Douglas County,CO,1,0,39.34801765,-104.9170867,08,Colorado,1
Durango,CO,1,0,37.2376805,-107.8222803,08,Colorado,1
Edgewater,CO,1,0,39.754808,-105.066078,08,Colorado,1
El Paso,CO,1,0,38.8338816,-104.8213634,08,Colorado,1
El Paso County,CO,1,1,38.8243655,-104.5602288,08,Colorado,2
Fountain,CO,1,0,38.72483515,-104.645142,08,Colorado,1
Frederick,CO,1,0,40.0991506,-104.9371993,08,Colorado,1
Fruita,CO,1,0,39.1588697,-108.7289883,08,Colorado,1
Ft Collins,CO,1,0,40.6159185,-105.0704111,08,Colorado,1
Glenwood Springs,CO,1,0,39.53203,-107.3245408,08,Colorado,1
Golden,CO,2,0,39.743396,-105.2148066,08,Colorado,2
Grand Junction,CO,3,0,39.059542,-108.5871854,08,Colorado,3
Greenwood Village,CO,1,1,39.60959,-104.929576,08,Colorado,2
Lakewood,CO,1,0,39.6310755,-105.1100582,08,Colorado,1
Larimer County,CO,1,0,40.6286398,-105.4462703,08,Colorado,1
Littleton,CO,1,1,39.5413825,-105.1034598,08,Colorado,2
Longmont,CO,4,4,40.1529745,-105.0579688,08,Colorado,8
Monte Vista,CO,1,0,37.5799013,-106.1485185,08,Colorado,1
Montrose,CO,1,1,38.5128765,-107.9233907,08,Colorado,2
Monument,CO,1,0,39.04932405,-104.8514196,08,Colorado,1
Peyton,CO,1,2,39.0288809,-104.4830238,08,Colorado,3
Pueblo,CO,3,0,38.2014515,-104.5798871,08,Colorado,3
Rye,CO,1,2,37.9236194,-104.9302662,08,Colorado,3
Salada,CO,1,0,27.1699051,-98.0922631,08,Colorado,1
Salida,CO,1,0,38.5227255,-106.018125,08,Colorado,1
Security Widefield,CO,1,0,38.7064693,-104.7085239,08,Colorado,1
Security-Widefield,CO,1,0,38.7490101,-104.7119515,08,Colorado,1
Steamboat Springs,CO,1,0,40.484171,-106.8292081,08,Colorado,1
Strasburg,CO,1,0,39.73121,-104.3492787,08,Colorado,1
Sugar City,CO,1,0,38.2319494,-103.6630011,08,Colorado,1
Thornton,CO,1,0,39.8680412,-104.9719243,08,Colorado,1
Trinidad,CO,1,1,37.1798955,-104.4815148,08,Colorado,2
Westminster,CO,1,2,39.8936685,-105.0721118,08,Colorado,3
Woodland Park,CO,1,0,38.9938808,-105.0569301,08,Colorado,1
Black Forest,CO,0,2,39.0140025,-104.7011409,08,Colorado,2
Centennial,CO,0,1,39.567622,-104.9781087,08,Colorado,1
Cortez,CO,0,1,37.349559,-108.5711665,08,Colorado,1
Eagle County,CO,0,1,39.63719,-106.645167,08,Colorado,1
Federal Heights,CO,0,1,39.86754425,-105.0200215,08,Colorado,1
Olney Springs,CO,0,1,38.1661162,-103.9446792,08,Colorado,1
Advance,MO,1,0,37.1044958,-89.9106494,29,Missouri,1
Affton,MO,1,0,38.5506084,-90.3331719,29,Missouri,1
Alton,MO,1,0,36.6942252,-91.3993039,29,Missouri,1
Arnold,MO,1,0,38.4328317,-90.3776187,29,Missouri,1
Asbury,MO,1,1,37.2744997,-94.6055102,29,Missouri,2
Ashland,MO,1,0,38.7744802,-92.2571304,29,Missouri,1
Ballwin,MO,1,0,38.5950182,-90.5469133,29,Missouri,1
Bellefontaine Neighbors,MO,2,0,38.7403281,-90.2265001,29,Missouri,2
Berkeley,MO,2,0,38.7544952,-90.3312256,29,Missouri,2
Branson,MO,1,2,36.6436797,-93.2185183,29,Missouri,3
Breckenridge,MO,1,0,39.7622337,-93.8043822,29,Missouri,1
Cape Girardeau,MO,6,1,37.3058839,-89.5181476,29,Missouri,7
Clay County,MO,2,1,39.3187409,-94.4046405,29,Missouri,3
Climax Springs,MO,1,1,38.1041971,-93.0501945,29,Missouri,2
Columbia,MO,3,0,38.9458718,-92.3276836,29,Missouri,3
Craig,MO,1,0,40.1947194,-95.3710903,29,Missouri,1
Dexter,MO,1,0,36.7958866,-89.9578688,29,Missouri,1
Douglas County,MO,1,0,36.931753,-92.49831279,29,Missouri,1
Edgar Springs,MO,1,0,37.7044863,-91.8665452,29,Missouri,1
Edina,MO,1,0,40.1675386,-92.1726821,29,Missouri,1
Eureka,MO,1,0,38.5025537,-90.6279044,29,Missouri,1
Fairdealing,MO,2,0,36.6628345,-90.616783,29,Missouri,2
Fairview Heights,MO,1,0,37.3886096,-79.138499,29,Missouri,1
Ferguson,MO,1,0,38.7442175,-90.3053915,29,Missouri,1
Festus,MO,1,0,38.2207112,-90.3959504,29,Missouri,1
Florissant,MO,2,0,38.789217,-90.322614,29,Missouri,2
Franklin County,MO,3,0,38.457697,-91.05245379,29,Missouri,3
French Village,MO,1,0,37.9725528,-90.3898452,29,Missouri,1
Gladstone,MO,1,0,39.2038918,-94.554677,29,Missouri,1
Glasgow Village,MO,1,0,38.753661,-90.1984434,29,Missouri,1
Grandview,MO,1,0,38.8858407,-94.5330096,29,Missouri,1
Greenville,MO,1,0,37.127274,-90.4501137,29,Missouri,1
Hopkins,MO,1,0,40.5508222,-94.8194151,29,Missouri,1
Huntsville,MO,1,0,39.4405891,-92.5451834,29,Missouri,1
Hyde Park,MO,1,0,38.66163075,-90.20198292,29,Missouri,1
Independence,MO,7,0,39.0911161,-94.4155068,29,Missouri,7
Jefferson City,MO,1,0,38.5767026,-92.1735165,29,Missouri,1
Jennings,MO,2,1,38.719184,-90.2611199,29,Missouri,3
Joplin,MO,3,0,37.0710595,-94.46060609,29,Missouri,3
Kansas City,MO,87,11,39.0844687,-94.5630298,29,Missouri,98
Kinloch,MO,1,0,38.7406065,-90.3253922,29,Missouri,1
Kirkwood,MO,1,0,38.5833862,-90.406785,29,Missouri,1
Maywood,MO,1,1,39.0950048,-94.4455076,29,Missouri,2
Mineral Point,MO,1,0,37.9447722,-90.7242964,29,Missouri,1
Nixa,MO,1,0,37.0433863,-93.294353,29,Missouri,1
Noble,MO,2,0,36.7475599,-92.5698875,29,Missouri,2
Park Hills,MO,2,0,37.854218,-90.5181804,29,Missouri,2
Perryville,MO,1,1,37.7242202,-89.8612196,29,Missouri,2
Pike County,MO,1,0,39.371216,-91.17299969,29,Missouri,1
Riverside,MO,1,0,38.2867212,-90.3801199,29,Missouri,1
Senath,MO,1,0,36.1342336,-90.1598183,29,Missouri,1
Springfield,MO,8,3,37.2153307,-93.2982521,29,Missouri,11
St Louis,MO,50,10,38.6272733,-90.1978889,29,Missouri,60
St Louis County,MO,1,0,46.818539,-92.094288,29,Missouri,1
St. Charles,MO,1,0,38.783194,-90.4823681,29,Missouri,1
St. Louis,MO,58,8,38.6272733,-90.1978889,29,Missouri,66
St. Louis County,MO,1,0,38.6388021,-90.51886749,29,Missouri,1
St.Louis,MO,1,0,38.6272733,-90.1978889,29,Missouri,1
Steelville,MO,1,0,37.9680999,-91.354868,29,Missouri,1
Trenton,MO,1,0,40.0789018,-93.6166074,29,Missouri,1
University City,MO,2,0,38.6558849,-90.3092813,29,Missouri,2
Versailles,MO,1,1,38.4314141,-92.8410274,29,Missouri,2
Warrensburg,MO,1,0,38.7627893,-93.7360498,29,Missouri,1
Webster Groves,MO,1,0,38.5864705,-90.35577873,29,Missouri,1
Wentzville,MO,1,1,38.81144,-90.8529107,29,Missouri,2
West Plains,MO,1,0,36.7281154,-91.8523711,29,Missouri,1
Willow Springs,MO,1,0,36.9922768,-91.9698742,29,Missouri,1
Cape Girardeau County,MO,0,1,37.3657435,-89.64510703,29,Missouri,1
Eolia,MO,0,1,39.2358794,-91.0081918,29,Missouri,1
Hannibal,MO,0,1,39.7083789,-91.3584816,29,Missouri,1
Hazelwood,MO,0,1,38.7714396,-90.3709489,29,Missouri,1
Knob Noster,MO,0,1,38.7666798,-93.5585458,29,Missouri,1
Liberty,MO,0,1,39.2461138,-94.4191177,29,Missouri,1
Mount Vernon,MO,0,1,37.1036666,-93.8185401,29,Missouri,1
New London,MO,0,1,39.5853222,-91.4009835,29,Missouri,1
O'Fallon,MO,0,1,38.8106075,-90.6998477,29,Missouri,1
Raymore,MO,0,1,38.801953,-94.4527294,29,Missouri,1
Rogersville,MO,0,1,37.1169951,-93.0557343,29,Missouri,1
Sarcoxie,MO,0,1,37.0692266,-94.1166043,29,Missouri,1
Sikeston,MO,0,3,36.876719,-89.5878579,29,Missouri,3
St. Robert,MO,0,1,37.8280961,-92.1776664,29,Missouri,1
Afton,VA,1,0,38.0323598,-78.839189,51,Virginia,1
Alexandria,VA,4,0,38.81474785,-77.09024438,51,Virginia,4
Alleghany Co.,VA,1,0,37.7805575,-80.03089873,51,Virginia,1
Alleghany County,VA,1,1,37.7805575,-80.03089873,51,Virginia,2
Arlington,VA,1,1,38.8903961,-77.0841585,51,Virginia,2
Bassett,VA,2,1,36.7593037,-79.9903195,51,Virginia,3
Bedford County,VA,1,0,37.3150005,-79.56432795,51,Virginia,1
Boones Mill,VA,1,1,37.1168053,-79.9553136,51,Virginia,2
Campbell County,VA,1,1,37.2287445,-79.09810285,51,Virginia,2
Carroll County,VA,2,0,36.7445815,-80.74194205,51,Virginia,2
Chantilly,VA,2,1,38.8943792,-77.4305118,51,Virginia,3
Charleston,VA,1,0,38.3498221,-81.6326301,51,Virginia,1
Charlottesville,VA,2,0,38.029306,-78.4766781,51,Virginia,2
Chesapeake,VA,4,3,36.8190369,-76.2749399,51,Virginia,7
Chesterfield,VA,4,4,37.2148597,-79.9839263,51,Virginia,8
Chesterfield County,VA,2,0,37.3859982,-77.578509,51,Virginia,2
Christiansburg,VA,1,0,37.1298517,-80.4089389,51,Virginia,1
Colonial Heights,VA,1,0,37.244039,-77.4102607,51,Virginia,1
Danville,VA,3,0,36.5859718,-79.3950228,51,Virginia,3
Dinwiddie,VA,2,0,37.0779278,-77.586655,51,Virginia,2
Dinwiddie County,VA,1,0,37.0727045,-77.64801642,51,Virginia,1
Ettrick,VA,1,0,37.244418,-77.42919869,51,Virginia,1
Falls Church,VA,2,1,38.882334,-77.1710914,51,Virginia,3
Farmville,VA,1,0,37.3020966,-78.3919403,51,Virginia,1
Fluvanna,VA,1,0,37.8488527,-78.2789994,51,Virginia,1
Fredericksburg,VA,2,0,38.3031837,-77.4605399,51,Virginia,2
Gladys,VA,1,0,37.1631988,-79.0736301,51,Virginia,1
Goochland,VA,1,0,37.6843129,-77.885274,51,Virginia,1
Goochland County,VA,1,0,37.7355915,-77.97114329,51,Virginia,1
Hampton,VA,15,4,37.0298687,-76.3452218,51,Virginia,19
Harrisonburg,VA,1,0,38.4440835,-78.8719367,51,Virginia,1
Henrico,VA,3,0,37.5455191,-77.4234124,51,Virginia,3
Henrico County,VA,2,1,37.5455191,-77.4234124,51,Virginia,3
Herndon,VA,3,1,38.9695316,-77.3859479,51,Virginia,4
Hopewell,VA,3,2,37.3043154,-77.2872001,51,Virginia,5
Isle of Wight,VA,2,0,36.8953677,-76.7248143,51,Virginia,2
Jarratt,VA,1,0,36.8143161,-77.468313,51,Virginia,1
King and Queen County,VA,1,1,37.7196754,-76.8794158,51,Virginia,2
Lake Ridge,VA,1,0,38.687894,-77.2977618,51,Virginia,1
Lynchburg,VA,1,1,37.4137536,-79.1422464,51,Virginia,2
Machipongo,VA,1,0,37.4059695,-75.9015974,51,Virginia,1
Manassas,VA,1,0,38.7509488,-77.4752667,51,Virginia,1
Martinsville,VA,2,0,36.6915262,-79.8725386,51,Virginia,2
Midlothian,VA,1,0,37.5059815,-77.6491579,51,Virginia,1
Millboro,VA,1,0,37.975128,-79.6028226,51,Virginia,1
Mount Vernon,VA,1,0,38.7162643,-77.10654276,51,Virginia,1
Newport News,VA,11,1,36.9787588,-76.428003,51,Virginia,12
Norfolk,VA,18,0,36.8468146,-76.2852183,51,Virginia,18
Parksley,VA,1,0,37.7820754,-75.6535446,51,Virginia,1
Pearisburg,VA,1,0,37.3265112,-80.7350712,51,Virginia,1
Penhook,VA,1,1,36.9823655,-79.6280848,51,Virginia,2
Petersburg,VA,5,0,37.227928,-77.4019268,51,Virginia,5
Pittsylvania County,VA,1,0,36.83911675,-79.39521759,51,Virginia,1
Portsmouth,VA,5,0,36.8354258,-76.2982742,51,Virginia,5
Pratts,VA,1,0,38.3476292,-78.2700042,51,Virginia,1
Prospect,VA,2,0,37.3029279,-78.5591661,51,Virginia,2
Pulaski,VA,3,0,37.0580572,-80.7297289,51,Virginia,3
Quantico,VA,3,1,38.5228285,-77.29016705,51,Virginia,4
Reston,VA,1,0,38.9584435,-77.3582532,51,Virginia,1
Richmond,VA,38,1,37.541239,-77.4420183,51,Virginia,39
Richmond,VA,1,0,37.541239,-77.4420183,51,Virginia,1
Richmond County,VA,1,0,37.9476108,-76.7161921,51,Virginia,1
Roanoke,VA,11,2,37.270973,-79.9414313,51,Virginia,13
Russell County,VA,1,0,36.9268515,-82.07300559,51,Virginia,1
Salem,VA,3,1,37.293378,-80.054667,51,Virginia,4
Smithfield,VA,1,0,36.9823709,-76.6310661,51,Virginia,1
Spotsylvania ,VA,1,0,38.200965,-77.589154,51,Virginia,1
Springfield,VA,1,0,38.7892801,-77.1872036,51,Virginia,1
Staunton,VA,1,0,38.149576,-79.0716958,51,Virginia,1
Stephens City,VA,2,0,39.0834398,-78.2180567,51,Virginia,2
Sterling,VA,3,1,39.0016194,-77.4032011,51,Virginia,4
Suffolk,VA,6,3,36.7282096,-76.5835703,51,Virginia,9
Sussex,VA,1,0,36.9096897,-77.2741121,51,Virginia,1
Sussex County,VA,1,0,36.9076065,-77.29575501,51,Virginia,1
Vienna,VA,1,0,38.9013013,-77.2651585,51,Virginia,1
Virginia Beach,VA,16,1,36.7956695,-76.05105148,51,Virginia,17
Washington County,VA,1,0,36.76227,-81.95438307,51,Virginia,1
Woodbridge,VA,1,0,38.6581723,-77.2497049,51,Virginia,1
York,VA,1,0,37.1443109,-76.3831789,51,Virginia,1
Yorktown,VA,1,0,37.2387577,-76.5096706,51,Virginia,1
hampton,VA,1,0,37.0298687,-76.3452218,51,Virginia,1
Ashburn,VA,0,1,39.0437192,-77.4874899,51,Virginia,1
Botetourt,VA,0,1,37.5520825,-79.8029569,51,Virginia,1
Botetourt County,VA,0,1,37.5554865,-79.75459925,51,Virginia,1
Craig County,VA,0,1,37.489433,-80.1868179,51,Virginia,1
Crozet,VA,0,1,38.0695816,-78.7005751,51,Virginia,1
Dumfries,VA,0,1,38.5676202,-77.3280382,51,Virginia,1
King's Fork,VA,0,1,36.7801495,-76.6246752,51,Virginia,1
Loudoun County,VA,0,1,39.0853441,-77.66528862,51,Virginia,1
Stafford,VA,0,1,38.4167265,-77.4579783,51,Virginia,1
Yorktown ,VA,0,1,37.2387577,-76.5096706,51,Virginia,1
Ahwatukee,AZ,1,0,33.3417137,-111.984033,04,Arizona,1
Apache Junction,AZ,1,0,33.4150551,-111.5495868,04,Arizona,1
Avondale,AZ,3,0,33.4359181,-112.3405052,04,Arizona,3
Buckeye,AZ,2,0,33.426213,-112.550048,04,Arizona,2
Bullhead City,AZ,1,0,35.1230335,-114.5402532,04,Arizona,1
Casa Grande,AZ,1,2,32.8870615,-111.7362705,04,Arizona,3
Chandler,AZ,3,1,33.3568555,-111.8634748,04,Arizona,4
Cochise County,AZ,3,0,31.88086475,-109.7477983,04,Arizona,3
Dolan Springs,AZ,2,0,35.598353,-114.2756506,04,Arizona,2
Everett,AZ,1,0,35.1801173,-114.05259,04,Arizona,1
Florence,AZ,1,0,33.0598235,-111.4304413,04,Arizona,1
Gilbert,AZ,2,0,33.295215,-111.7379388,04,Arizona,2
Glendale,AZ,9,3,33.55893,-112.4046827,04,Arizona,12
Goodyear,AZ,1,0,33.435533,-112.3579609,04,Arizona,1
Kingman,AZ,2,0,35.23069,-113.9992561,04,Arizona,2
Laveen,AZ,1,1,33.3628228,-112.169317,04,Arizona,2
Maryvale,AZ,1,0,33.5019864,-112.1776524,04,Arizona,1
Mayer,AZ,1,1,34.4263595,-112.2367204,04,Arizona,2
Mesa,AZ,10,4,33.436568,-111.5860665,04,Arizona,14
Mohave Valley,AZ,1,1,34.9426755,-114.5957209,04,Arizona,2
Oro Valley,AZ,2,1,32.3909071,-110.966488,04,Arizona,3
Palominas,AZ,1,0,31.3798232,-110.1184106,04,Arizona,1
Payson,AZ,1,0,34.2444085,-111.3213104,04,Arizona,1
Peoria,AZ,2,0,33.5766205,-112.2398262,04,Arizona,2
Phoenix,AZ,84,16,33.361168,-112.1213022,04,Arizona,100
Pinion,AZ,2,0,34.4613021,-114.3294255,04,Arizona,2
Prescott,AZ,1,0,34.5400242,-112.4685025,04,Arizona,1
Prescott Valley,AZ,2,0,34.6100243,-112.315721,04,Arizona,2
Red Rock,AZ,1,1,33.9600405,-111.4448576,04,Arizona,2
Sahuarita,AZ,1,0,31.929196,-110.9760059,04,Arizona,1
Scottsdale,AZ,5,0,33.67421685,-111.856984,04,Arizona,5
Seligman,AZ,1,0,35.325492,-112.8509031,04,Arizona,1
South Tucson,AZ,1,0,32.199521,-110.968425,04,Arizona,1
Sun Lakes,AZ,1,1,33.214802,-111.8497625,04,Arizona,2
Surprise,AZ,1,0,33.6305938,-112.333216,04,Arizona,1
Tempe,AZ,4,0,33.4215792,-111.9326401,04,Arizona,4
Tolleson,AZ,1,0,33.4500497,-112.2593093,04,Arizona,1
Tucson,AZ,37,3,32.2217429,-110.926479,04,Arizona,40
Tuscon,AZ,2,0,32.11204655,-110.9347214,04,Arizona,2
Whippoorwill,AZ,1,0,36.0211141,-110.1126224,04,Arizona,1
Wickenburg,AZ,1,0,33.9664865,-112.7587932,04,Arizona,1
Youngtown,AZ,3,1,33.5939281,-112.3029362,04,Arizona,4
Yuma,AZ,6,1,32.7253249,-114.624397,04,Arizona,7
Rainbow Valley,AZ,0,1,33.2319897,-112.3871008,04,Arizona,1
Sun City,AZ,0,1,33.6290117,-112.2819368,04,Arizona,1
Vernon,AZ,0,1,34.2575429,-109.692878,04,Arizona,1
Akron,OH,14,2,41.0814447,-81.5190053,39,Ohio,16
Alliance,OH,1,1,40.9153362,-81.1059309,39,Ohio,2
Ashtabula,OH,1,0,41.8650534,-80.7898089,39,Ohio,1
Ashtabula County,OH,1,0,41.7167229,-80.74947,39,Ohio,1
Athens,OH,1,0,39.3231286,-82.0954219,39,Ohio,1
Athens County,OH,1,0,39.3231286,-82.0954219,39,Ohio,1
Atwater,OH,1,0,41.0239467,-81.163433,39,Ohio,1
Avon,OH,1,0,41.4517093,-82.0354225,39,Ohio,1
Avondale,OH,1,0,39.147837,-84.4949428,39,Ohio,1
Barberton,OH,1,1,41.012833,-81.6051221,39,Ohio,2
Barberton ,OH,1,0,41.012833,-81.6051221,39,Ohio,1
Beavercreek,OH,1,0,39.771741,-84.07083637,39,Ohio,1
Brook Park,OH,1,0,41.3983838,-81.8045788,39,Ohio,1
Brown County,OH,1,2,38.9092542,-83.8836555,39,Ohio,3
Cambridge,OH,2,0,40.031183,-81.5884561,39,Ohio,2
Canton,OH,7,1,40.7989522,-81.3784445,39,Ohio,8
Carey,OH,1,1,40.9525551,-83.3824238,39,Ohio,2
Celina,OH,1,0,40.5489358,-84.5702338,39,Ohio,1
Chester,OH,1,0,39.0875777,-81.9226372,39,Ohio,1
Cincinnati,OH,43,4,39.1014537,-84.5124602,39,Ohio,47
Clark County,OH,1,0,39.9229676,-83.7905959,39,Ohio,1
Cleveland,OH,65,14,41.4871888,-81.6778691,39,Ohio,79
Colerain Township,OH,3,1,39.25825255,-84.63306617,39,Ohio,4
College Hill,OH,1,0,40.0409054,-81.6476246,39,Ohio,1
Columbus,OH,85,6,39.9622601,-83.0007065,39,Ohio,91
Coshocton,OH,1,0,40.2720151,-81.8595757,39,Ohio,1
Coshocton County,OH,2,0,40.2905684,-81.9271441,39,Ohio,2
Crown City,OH,1,0,38.5909166,-82.2829266,39,Ohio,1
Dayton,OH,26,7,39.7589478,-84.1916069,39,Ohio,33
Decatur,OH,1,0,38.8156269,-83.7038099,39,Ohio,1
East Cleveland,OH,1,0,41.5331066,-81.5790137,39,Ohio,1
Edison,OH,1,0,40.5575598,-82.862403,39,Ohio,1
Elyria,OH,2,0,41.3683798,-82.1076486,39,Ohio,2
Euclid,OH,1,0,41.5931049,-81.5267873,39,Ohio,1
Evanston,OH,1,0,39.1445039,-84.4693865,39,Ohio,1
Fairborn,OH,2,0,39.8066035,-84.01005794,39,Ohio,2
Fairfax,OH,1,0,39.1453377,-84.3932734,39,Ohio,1
Fairfield,OH,1,1,39.3458953,-84.5605031,39,Ohio,2
Findlay,OH,2,0,41.0442201,-83.6499321,39,Ohio,2
Fulton County,OH,1,0,41.6045817,-84.1141048,39,Ohio,1
Gahanna,OH,2,0,40.019468,-82.8790706,39,Ohio,2
Gallia County,OH,1,0,38.7952465,-82.3556216,39,Ohio,1
Georgetown,OH,1,0,38.8645138,-83.9040944,39,Ohio,1
Glouster,OH,1,0,39.503126,-82.0845892,39,Ohio,1
Granger,OH,1,0,41.1556099,-81.7317959,39,Ohio,1
Hamilton,OH,5,0,39.3995067,-84.5613428,39,Ohio,5
Hartwell,OH,1,0,39.2133917,-84.4685536,39,Ohio,1
Hebron,OH,1,0,39.9617305,-82.4912676,39,Ohio,1
Hillsboro,OH,1,0,39.2022866,-83.611587,39,Ohio,1
Huber Heights,OH,1,0,39.858753,-84.11142904,39,Ohio,1
Ironton,OH,2,0,38.5367471,-82.6829406,39,Ohio,2
